"_created_at",_id,_p_user,_updated_at,canal,count
2017-01-02T13:51:01.587Z,irglBhVfHT,_User$rm6sQI2wZb,2017-01-02T13:51:01.587Z,ivnv1QTPds,0
2015-11-25T17:22:04.100Z,is6WXHiQHa,_User$pUaztBUsbb,2017-09-01T16:40:23.872Z,ZzWVlYIPXd,7
2016-08-10T23:06:37.718Z,itgXjkuD5t,_User$7x2fgY9PZu,2017-04-25T18:03:39.838Z,KnZt2qmy1M,4
2016-08-10T19:49:04.863Z,itgyeBW9xx,_User$73kUvMdft3,2017-09-19T20:57:49.646Z,va3Y4drOtL,7
2016-08-16T16:05:53.220Z,iuOCxVCNpC,_User$hBY4r2hEIi,2016-08-16T16:05:53.220Z,ZuGXxZk1sk,0
2016-04-19T16:03:33.046Z,iv5zdEbLYF,_User$GSJ024tnJt,2017-04-05T18:22:19.062Z,ZpivSqbHRS,1
2016-08-10T19:13:36.552Z,ixSn9TGjqO,_User$xkPspPIp12,2016-08-10T19:13:36.552Z,ntY0MRqm2L,0
2015-10-26T01:16:11.025Z,j0cELG0hA7,_User$ybPVtpi1TG,2016-03-08T19:52:02.965Z,BtgoSXCvcz,1
2016-09-13T18:31:04.292Z,j18Zs6MF6j,_User$Oq1t89Zg4H,2017-09-05T15:27:19.980Z,oGzhr7bfVR,4
2017-01-03T16:25:39.390Z,j1HqjGaYLB,_User$sUP48wJIlZ,2017-01-03T16:25:39.390Z,PAYy5MZTZj,0
2016-08-10T19:23:47.341Z,j4OOzTho1c,_User$uzVZAl93Dw,2017-04-05T18:07:49.076Z,tzAKoXAB8h,9
2016-08-22T19:27:51.259Z,j4gwZXihIM,_User$cKWMh1wfTD,2017-10-09T19:04:42.319Z,VWWrWaDVaH,3
2016-08-10T20:00:30.493Z,j9nfy3tBwO,_User$hKtBRUuCXj,2017-05-05T17:09:52.111Z,q9sYImT6md,3
2015-11-25T17:56:12.836Z,j9wREDSwUn,_User$eg17wgXZl7,2017-06-12T15:26:22.924Z,Frf38DSxPm,6
2015-11-25T17:05:12.292Z,jBUsHo47eG,_User$uJA1EBRmMh,2017-04-05T18:17:48.205Z,j0vRq6EEqM,5
2015-11-25T17:30:49.797Z,jBr1rBGSKg,_User$arBz3Iqo4F,2017-04-05T18:19:41.606Z,XigAlYxDRn,6
2016-11-25T14:43:25.809Z,jDpMFmXV9M,_User$sGQI2EzzDS,2017-08-30T14:39:40.296Z,Zv1VGJcckw,1
2015-10-26T01:16:14.337Z,jFSSFX96Qg,_User$ASHqNh3TDx,2015-10-26T01:16:14.337Z,2gILlr2m0C,0
2016-08-31T15:47:32.762Z,jGnRKwzJn3,_User$B4AmveSEmj,2016-08-31T15:47:32.762Z,m2kT30w0rH,0
2016-06-09T13:35:04.412Z,jMSb0lFkos,_User$uigm4aLcL5,2016-06-09T13:35:04.412Z,gpJZlTkOh1,0
2016-02-22T22:39:33.113Z,jMnH5bcUww,_User$GCcsFMKMW4,2016-03-08T20:11:17.180Z,PIvnbXFbnL,1
2015-10-26T01:16:03.051Z,jNHhpoxoHa,_User$17me98pPHM,2017-10-11T18:45:37.418Z,ewgLUir0ys,10
2016-09-20T20:42:20.601Z,jPlTNZBXyO,_User$NwogKIiysi,2016-09-20T20:42:20.601Z,K0qLAORtku,0
2015-10-26T01:15:49.967Z,jQDpTGTN74,_User$qZKpjjScPh,2015-10-26T01:15:49.967Z,TEfwqJZ2ET,0
2015-11-24T15:11:21.474Z,jRzqoFUZdg,_User$kLzw14IaRN,2017-10-03T15:08:31.326Z,4hqjx4dhIB,20
2016-10-04T16:30:39.344Z,jSPL4wluaL,_User$PfEQRCbaxW,2017-06-12T14:53:33.645Z,1x6MKkjmT9,1
2016-09-08T20:19:27.543Z,jT5Qhq4LgU,_User$A1Pi20bFcj,2017-09-21T01:00:16.313Z,fw6gURfK3A,19
2016-07-27T20:13:10.874Z,jU1rNUdwMz,_User$BIt9fXKRmY,2016-07-27T20:13:10.874Z,IwFHvv4wOq,0
2015-10-26T01:15:45.648Z,jUFVhXUOlk,_User$3sTMqRlA5X,2015-10-26T01:15:45.648Z,tLbmy6nesx,0
2015-10-26T01:15:58.280Z,jVJlgyKm2G,_User$6eBfGKUfEx,2016-03-08T19:58:13.219Z,w6oTqRz6MT,1
2016-08-22T19:33:07.603Z,jVc0ic5DBG,_User$wImwPrkGoz,2017-09-18T18:50:42.890Z,YTWW0ppA5E,7
2016-07-27T20:20:35.924Z,jWmFPkbik4,_User$GIq3rJkjuO,2017-09-18T18:46:25.025Z,XcyGMe0jsg,6
2015-11-25T16:31:57.666Z,jWuacUOPUb,_User$xNLUlVgVjZ,2017-06-07T15:40:18.630Z,4bJyaytuDR,7
2016-05-17T17:12:24.292Z,jXn9bhzHqC,_User$JYGjIxm6aI,2017-04-25T16:28:18.158Z,Imebh1Kg88,4
2016-08-09T20:40:55.243Z,jY2Wq7wYsQ,_User$daqgATw1Nq,2017-05-18T15:26:47.672Z,FtVcL2HHMg,6
2016-02-18T19:18:30.969Z,jYI1KxiP7p,_User$MhODt2ovzF,2017-09-21T00:55:00.023Z,C0ZGFwpEvE,15
2015-10-26T01:16:05.053Z,jb176Wn4EL,_User$kX9Tj6LhZF,2017-09-29T18:42:48.839Z,KtbqtVEm0M,6
2016-07-27T17:13:06.347Z,jdLQAqaJyK,_User$MWyqfUiK86,2017-10-04T13:26:18.883Z,eyaHhdBWHF,27
2015-10-26T01:15:46.888Z,jf0GCOZSBJ,_User$PfEQRCbaxW,2017-09-21T00:53:59.058Z,FIr4iWfIFD,10
2016-07-27T20:31:08.508Z,jfEivPPGJ4,_User$NsIYkMtI2J,2017-09-21T00:52:22.332Z,EEsh1Yh4qo,1
2016-04-22T16:22:58.408Z,jfp5Ol6cl1,_User$phYiQfJWl9,2016-10-10T13:53:08.965Z,iOJkzs9WOp,1
2015-12-18T17:35:01.058Z,jgxVYP2pd1,_User$s1u1G35oZW,2015-12-18T17:35:01.058Z,kS6hsXKiqT,0
2016-07-27T17:50:27.555Z,jiPyOlhdvH,_User$XxfJKXlX5U,2017-10-10T15:10:20.580Z,HfnFXSY8R1,20
2016-04-18T20:06:37.553Z,jjwbFgyc6c,_User$xNLUlVgVjZ,2016-04-18T20:06:37.553Z,p8VAIwmwUO,0
2015-10-25T23:01:35.742Z,jpK48GwHt5,_User$JEOH02MO1O,2015-11-10T20:32:52.088Z,LcglnKS00V,20
2016-04-18T22:24:42.452Z,jpKunQMC92,_User$lU2skHHDqa,2016-04-18T22:24:42.452Z,DJW7X1ojud,0
2016-07-26T17:30:43.048Z,jrBrdy5JgQ,_User$a8MryMRfIJ,2016-07-26T17:30:43.048Z,zrxayqImv4,0
2016-09-27T13:27:35.752Z,jsWCSLoOi4,_User$tJE8rHfy8C,2017-08-30T14:38:08.824Z,IPOzZOaaiW,1
2016-08-11T20:13:57.216Z,jscIcVntp3,_User$iWkUvaUYHG,2017-10-02T20:16:27.741Z,wn64L9h7PQ,6
2015-10-26T01:15:56.193Z,jzlNezok0Z,_User$51kCGJrenH,2015-10-26T15:32:35.803Z,ixjzm52Og9,0
2015-11-24T20:24:40.219Z,k0UGvSKW9O,_User$1OMHZZLYyO,2016-04-05T16:10:37.589Z,NuuRGR6fLF,4
2015-10-26T01:16:02.121Z,k1xG4bhc5z,_User$VQPcZgN61X,2017-07-11T20:54:27.466Z,p6hzoxumov,4
2016-01-28T21:21:06.564Z,k3L5ZiLHmh,_User$v5pzpPhfQ0,2016-03-08T19:55:18.410Z,nyZFAmD0vT,2
2015-10-26T01:16:13.866Z,k3M9Z3FeJ7,_User$lU2skHHDqa,2015-10-26T01:16:13.866Z,yMKRr02Isw,0
2015-11-18T21:11:40.677Z,k3aq4BRes3,_User$OBiNtVEbbO,2017-07-11T20:56:32.941Z,u6rtNrosSb,7
2016-04-18T21:52:12.520Z,k5RZ2BWeV4,_User$gdMWypV9JR,2016-04-18T21:52:12.520Z,GjyWtOTMzb,0
2016-06-03T20:56:33.284Z,k5TG229Q5Q,_User$RwBSfJ9idf,2016-06-03T20:56:33.284Z,hf2R7b5mHQ,0
2016-04-19T15:52:12.763Z,k5YxiWGheL,_User$YUFCOwKdu8,2017-09-01T16:40:22.128Z,ZzWVlYIPXd,6
2016-11-04T22:53:57.061Z,k6MRyS92zN,_User$469qcvZSjr,2017-07-11T20:50:58.001Z,3hnVpoS9hR,10
2016-08-12T14:28:35.681Z,k7bYrrhPbM,_User$NsIYkMtI2J,2016-08-12T14:28:35.681Z,A09a9UDqW5,0
2016-03-09T17:46:05.871Z,k8Hkv4xQ6i,_User$ZRKb0T3nvX,2017-09-26T19:32:33.739Z,Eyo9FtJlgF,5
2016-09-08T20:17:57.637Z,k9Gahxy5Et,_User$sh3mVjKkfc,2017-09-21T01:00:16.855Z,fw6gURfK3A,19
2016-08-09T21:11:41.472Z,k9XNLnmoe6,_User$I9PHQW0IOD,2017-09-18T18:47:17.425Z,BpL5h3H2Q7,4
2016-07-27T20:36:01.076Z,kEn8lsVtUo,_User$F2QUiHaemg,2016-07-27T20:36:01.076Z,U8F8AVYsv7,0
2016-07-27T20:35:25.159Z,kEwrIWAhU2,_User$VxQk16vKFN,2017-09-18T19:28:14.249Z,YUua6DXN2N,4
2016-08-17T21:02:16.667Z,kGS1Q83vnD,_User$DlcW5atXs6,2017-09-18T18:51:12.271Z,gwYDWEPMZI,11
2015-10-26T01:16:03.906Z,kKQL3nf4U4,_User$iXhUHMLmRL,2017-04-05T18:20:13.163Z,hjQqH4u6AB,4
2016-03-31T17:47:01.052Z,kMs1IyaRMT,_User$51kCGJrenH,2016-03-31T17:47:01.052Z,ixjzm52Og9,0
2015-10-26T01:16:08.020Z,kNLizUTiRK,_User$WSAXnbNrUL,2016-03-08T19:59:40.314Z,RGyHOq0gp5,1
2015-11-26T22:41:03.083Z,kOLBptbT53,_User$GH8BiaCPXg,2017-09-26T20:19:36.395Z,Oq9l28ixEx,3
2015-11-26T22:48:17.087Z,kPGOK0pWwE,_User$0CY18aSTNR,2015-11-26T22:48:17.087Z,SFpWDlhXYD,0
2016-01-08T21:53:58.381Z,kRDYWa7RrK,_User$P85eEH5ldS,2017-09-21T00:52:58.164Z,6TP5qV0k3Y,1
2015-10-26T01:16:02.454Z,kTyaP4EIs6,_User$GT3FA7eMNh,2017-09-26T16:27:26.975Z,j4EQNwZnGo,4
2016-08-26T17:59:24.371Z,kUf51iNe5s,_User$U2v0Yrhyen,2016-08-26T17:59:24.371Z,C7e4Pni1cQ,0
2016-08-09T20:45:29.968Z,kV4psA6Vsr,_User$20UuXQwUlC,2017-03-09T16:09:24.579Z,d2yLZJAD6a,10
2015-10-26T01:16:11.181Z,kXpxw8hBlv,_User$3iTYkKe9p2,2015-10-26T01:16:11.181Z,SFpWDlhXYD,0
2016-04-18T20:32:18.395Z,kYGh8tftRm,_User$dqucwqSxWr,2016-04-18T20:32:18.395Z,QEd1nEYzFl,0
2016-04-18T20:11:31.251Z,kYxxLgnPYt,_User$Rpt0VZQXOv,2016-04-18T20:11:31.251Z,rgvRBfXjh3,0
2015-10-26T01:15:55.750Z,kbGJu8cS25,_User$dswIL9VQvv,2017-10-12T16:58:16.695Z,piDqBUPNwr,26
2016-02-29T15:12:34.251Z,kbgj8drDPN,_User$6Wjz1WgsB0,2016-02-29T15:12:34.251Z,5JMO9OOUOl,0
2015-10-26T01:16:12.554Z,kcP7LCAKBm,_User$e2OKrx6nNw,2016-03-08T20:17:51.304Z,GBAhUbXw0g,2
2016-08-31T15:47:37.677Z,kca1BPFncK,_User$B4AmveSEmj,2016-08-31T15:47:37.677Z,m2kT30w0rH,0
2015-11-25T18:08:15.117Z,kcaAdoD7SY,_User$G16OpK7PVa,2016-10-21T15:14:12.207Z,3Tz13rzL5i,4
2015-11-11T14:34:45.534Z,kd7YxZ1KGn,_User$IYvwwSvJw0,2015-11-11T14:34:45.534Z,frxOVDmEwL,0
2016-09-14T13:51:55.037Z,kl57mT8Yfd,_User$YTowbeunnj,2016-09-14T13:51:55.037Z,gFiw2dZ6qU,0
2016-08-10T20:17:28.020Z,kq6OlLJAM8,_User$ZRKb0T3nvX,2017-09-26T19:32:33.742Z,Eyo9FtJlgF,6
2015-10-26T01:16:15.705Z,ks6xzUlwsL,_User$w8iHh330tj,2017-09-21T00:56:44.609Z,IkLkRkPHQ3,7
2016-02-29T15:37:03.810Z,ksRze36oox,_User$6Wjz1WgsB0,2016-02-29T15:37:03.810Z,5JMO9OOUOl,0
2016-04-19T15:56:08.363Z,ktQboq2sAm,_User$Dpc0CGvnea,2017-04-05T18:07:48.690Z,tzAKoXAB8h,9
2016-06-01T14:18:48.545Z,ku3h0F47uG,_User$yKlKSgODfw,2017-07-11T20:50:58.872Z,3hnVpoS9hR,15
2016-05-13T21:32:37.782Z,kunNdFLU56,_User$gngORCACfX,2016-05-13T21:32:37.782Z,BIYFzXOoIx,0
2016-02-19T18:10:41.967Z,kvGkK9pck1,_User$aMBj6rQxGG,2016-03-08T20:14:10.796Z,rZOTmS0qzN,1
2016-05-02T18:14:07.951Z,kvpd6S2c6v,_User$Cz6vnX8sfo,2016-05-02T18:14:07.951Z,hf2R7b5mHQ,0
2016-08-10T19:58:21.693Z,kwuiGNVLoa,_User$k8eVDulOTi,2017-05-02T16:41:30.507Z,KRiSSjTrge,2
2015-10-26T01:16:12.559Z,kxmGJmEpU1,_User$XUAQRi6PZP,2016-03-09T17:09:13.343Z,GBAhUbXw0g,0
2015-11-25T16:34:33.668Z,kyVdB9jwQF,_User$0czikAt1kh,2016-03-08T19:52:51.869Z,QuKNXRUVwD,2
2016-04-19T15:56:31.408Z,kzAEEJEuZF,_User$b8D4oTKmDa,2017-10-13T18:45:30.606Z,h57uiiMXXz,5
2016-04-18T20:10:00.756Z,kzen6bjtKs,_User$4vq2J4x6L1,2016-04-18T20:10:00.756Z,evbJySGzVC,0
2015-10-26T01:15:53.395Z,l0n0mdaQrG,_User$qbloFoiM3z,2017-05-03T16:23:43.270Z,tcGU0j4HFx,9
2015-10-26T01:16:11.856Z,l1DVt67HGQ,_User$UbH8iToBhQ,2017-05-04T19:49:12.069Z,HCiAI0z8vv,7
2015-10-26T01:15:55.391Z,l1iLirlefr,_User$Y4U61ICBIc,2017-09-21T00:55:00.034Z,C0ZGFwpEvE,15
2015-10-26T01:16:01.183Z,l3WJUqS3BQ,_User$a2qBfKHRj8,2017-04-05T18:18:46.439Z,tVTWViZvcG,23
2016-08-22T19:40:00.991Z,l3im0k9yc2,_User$jjqsGnt06T,2017-09-05T15:32:53.485Z,dOnWt5jF1o,22
2015-10-26T01:15:55.338Z,l6o7o46FkJ,_User$1f5WsqyxeG,2017-09-21T00:54:59.656Z,C0ZGFwpEvE,15
2016-03-18T19:28:08.707Z,l9Vx9AiZnt,_User$nGQtzmQY5B,2016-03-18T19:28:08.707Z,WYdcxownzx,0
2016-08-10T23:13:44.913Z,lA2NysMMpm,_User$QfIPrrrgwK,2017-02-28T14:05:44.986Z,nh9u1eVeAQ,4
2015-11-25T17:27:59.848Z,lBVGn1A2Uf,_User$rXNO8H7tKc,2017-04-05T18:20:13.333Z,hjQqH4u6AB,4
2016-08-04T14:04:25.476Z,lCfZr1r2jy,_User$s1u1G35oZW,2016-08-04T14:04:25.476Z,kS6hsXKiqT,0
2016-03-09T18:19:06.262Z,lIDTUPx5pY,_User$EAuUO0WrUF,2017-10-16T17:14:08.766Z,cbdLvH69rV,20
2016-08-09T20:42:08.872Z,lIIAwL1q63,_User$9akxXjwmpn,2017-09-26T16:27:24.946Z,j4EQNwZnGo,6
2015-10-26T01:16:10.081Z,lIUxmlc9vY,_User$FQ1Xe0d6Qd,2017-04-05T17:31:24.462Z,jRXDEYrP8U,11
2015-10-26T01:16:06.473Z,lJPHsGAyEj,_User$ZsXblNEaSB,2016-03-15T21:11:52.663Z,GjyWtOTMzb,3
2016-07-27T20:21:39.537Z,lMJCIzvTk4,_User$6sGGtmNdvq,2017-10-06T13:45:30.422Z,6v8NolOQXD,1
2016-08-10T20:11:38.676Z,lNAUfPODTj,_User$97A5myrYh1,2017-09-05T18:55:15.396Z,xWifljAy5e,3
2016-04-18T19:53:20.952Z,lR095jUkXW,_User$AlNo4M8dBF,2016-04-18T19:53:20.952Z,rZOTmS0qzN,0
2015-10-26T01:15:59.962Z,lTpumMVTkE,_User$jWnmnyyb9q,2017-04-05T18:12:59.941Z,2d6ds2Ylec,11
2016-01-28T21:21:40.770Z,lUEtePoHXh,_User$v5pzpPhfQ0,2016-03-08T19:55:18.786Z,nyZFAmD0vT,2
2016-04-19T15:52:35.783Z,lVhG40IDqm,_User$GOuNQjl5Mk,2017-06-07T15:47:14.463Z,QPMoXzQ3sb,5
2016-08-22T19:35:46.254Z,lWhxtY24kx,_User$qutwVYEujY,2017-10-12T18:51:45.907Z,bTGrkiHwRR,17
2015-11-25T17:02:49.724Z,lX1mUSRUiR,_User$97A5myrYh1,2017-09-05T18:55:15.645Z,xWifljAy5e,4
2016-08-22T19:25:57.549Z,lXL4Jnean3,_User$JhCbhjMIMx,2017-09-29T18:42:48.674Z,KtbqtVEm0M,5
2016-08-09T21:13:50.860Z,lZ38DUVFeK,_User$I9PHQW0IOD,2017-09-18T18:47:17.412Z,BpL5h3H2Q7,4
2015-10-26T01:16:04.657Z,lZAyrLDH4W,_User$HMf6eTvFwz,2017-10-06T13:45:30.483Z,6v8NolOQXD,2
2016-07-07T16:24:38.310Z,lZIkZ1L7JE,_User$nVtHgmPYQh,2017-09-18T19:34:52.137Z,22lw4r1Q0n,28
2015-10-26T01:16:09.779Z,lZNweDVzGL,_User$O6SWLESIlV,2016-09-08T18:38:00.062Z,38z0xMceId,3
2015-10-26T01:16:10.463Z,lbQTa0jcxp,_User$krUTyrACzO,2015-10-26T18:01:13.704Z,13jYSN2Bk3,1
2015-10-26T01:15:53.303Z,lbRopKJ0oa,_User$gaMSEp3HP1,2017-05-03T16:23:43.106Z,tcGU0j4HFx,9
2015-10-26T01:15:48.087Z,lcIZ3xjzsz,_User$XhUX0HHWd5,2017-04-05T18:13:56.936Z,zW76fIQViZ,5
2015-11-25T18:54:40.504Z,leKHq4WhXZ,_User$tJE8rHfy8C,2017-08-30T14:38:08.847Z,IPOzZOaaiW,1
2016-04-18T22:01:29.932Z,leoZLy1B6J,_User$3F6kBRRrCh,2016-04-18T22:01:29.932Z,EFyZaMSwPI,0
2016-02-05T18:10:27.593Z,letShHmCsp,_User$IEVuSdRTkO,2017-09-18T18:50:01.385Z,uazz0NpToK,6
2016-08-18T21:22:07.067Z,lhP34gdLV3,_User$T5MRodYBcb,2016-08-18T21:22:07.067Z,eaTyY9JJaY,0
2015-11-25T19:04:16.284Z,lkz46yRALx,_User$G0pXtZk3ZM,2015-11-25T19:04:16.284Z,2qa94oPFCY,0
2016-06-03T16:59:41.092Z,ll7X1oYsEq,_User$8Y6QFvRyGl,2016-06-03T16:59:41.092Z,XQXf9CSCT7,0
2015-10-26T01:15:50.259Z,lmAMRfI11D,_User$toeAkL060U,2017-03-09T16:09:25.574Z,d2yLZJAD6a,10
2016-04-18T20:39:58.239Z,lnMhEdT8aU,_User$6JqAf9PJps,2017-07-11T20:54:24.203Z,p6hzoxumov,8
2015-10-26T01:16:14.296Z,lrst8G6oZe,_User$vImOuUDJHq,2017-04-25T17:59:43.466Z,rknl5XUafU,14
2015-10-26T01:16:11.700Z,lt7a4rnrIJ,_User$26tyLlSLCB,2016-12-02T19:03:05.188Z,sTyy5hm6m6,6
2016-08-22T19:22:05.047Z,luYlAGyoos,_User$Nd93OgC2kk,2017-10-03T18:24:21.687Z,V6nKESnPkG,22
2015-10-26T01:16:15.511Z,luw9iS2xBg,_User$2wWkVAaweP,2015-10-26T18:01:15.811Z,IwFHvv4wOq,1
2016-08-18T21:22:06.969Z,lxIRlfh8CK,_User$T5MRodYBcb,2016-08-18T21:22:06.969Z,eaTyY9JJaY,0
2015-11-10T19:50:30.559Z,lyEaxsMTs2,_User$WEtLzwSrLz,2017-09-18T18:50:12.218Z,WjuWa0xzsC,13
2015-10-26T01:16:00.833Z,lyQnKsGSnw,_User$sA8IcZc8fF,2017-09-11T14:20:33.040Z,SUz4JL1hbe,10
2015-10-26T01:16:07.588Z,lycy48C7gM,_User$wwRxrxOBHl,2017-09-13T16:25:40.050Z,yi1rSuMnT2,1
2016-04-22T16:22:58.497Z,lyoNEant0R,_User$phYiQfJWl9,2016-10-10T13:53:08.977Z,iOJkzs9WOp,1
2016-02-08T21:12:49.241Z,lzK3whapAD,_User$02sHkDSD93,2017-10-06T13:45:30.094Z,6v8NolOQXD,1
2015-11-25T18:21:40.142Z,m1WJ7igBFw,_User$4zC74PVgwP,2016-03-08T19:56:11.664Z,ufiegtW5MT,3
2016-04-18T21:54:02.208Z,m2EkkwPatR,_User$eg17wgXZl7,2017-06-12T15:25:21.742Z,Frf38DSxPm,4
2015-10-26T01:16:08.432Z,m2MecDdLj6,_User$GH8BiaCPXg,2017-09-26T20:19:36.414Z,Oq9l28ixEx,3
2017-01-02T13:50:38.453Z,m2NKVxcIZl,_User$NwogKIiysi,2017-01-02T13:50:38.453Z,K0qLAORtku,0
2016-04-18T22:24:26.161Z,m6H8s3m4D0,_User$xpGwIRCwR1,2017-10-09T18:51:56.665Z,S0GFRGx9dI,10
2015-11-25T18:54:58.843Z,m847WN10au,_User$mUpguJbA0h,2015-11-25T18:54:58.843Z,qUVwfOaqec,0
2016-08-04T19:18:21.581Z,m8RLMQQSUm,_User$81YV3qZhmL,2016-08-04T19:18:21.581Z,Tf6MjUsBwx,0
2015-10-26T01:16:11.985Z,mBXoozkz0w,_User$tJsl60jgxe,2017-05-04T19:49:12.632Z,HCiAI0z8vv,20
2015-10-26T01:16:05.581Z,mBdOgWcBWC,_User$JLXkkbMb18,2015-10-26T01:16:05.581Z,c7jwNSE8s7,0
2016-04-18T22:10:53.557Z,mDNwK9d361,_User$rDnngEvDy6,2016-04-18T22:10:53.557Z,o6R8qevJUa,0
2015-11-26T22:24:43.097Z,mDhIJPURrV,_User$IYvwwSvJw0,2017-09-18T18:50:11.692Z,WjuWa0xzsC,13
2016-09-08T20:48:06.500Z,mEYJXgsPZO,_User$GOuNQjl5Mk,2017-06-07T15:47:14.496Z,QPMoXzQ3sb,5
2016-08-10T23:41:41.780Z,mEbGupNPJ7,_User$qafVcAOqoE,2017-06-07T15:40:18.199Z,4bJyaytuDR,6
2016-07-04T19:33:12.181Z,mFXVlpWnqf,_User$ZRKb0T3nvX,2017-08-30T15:04:26.599Z,uVw4lAoy09,3
2015-10-26T01:16:09.288Z,mIAdcGxq46,_User$lV14Ykxy29,2015-10-26T01:16:09.288Z,aTjb1lmKfc,0
2016-10-04T16:30:14.607Z,mKVy3l0ojg,_User$PfEQRCbaxW,2017-06-12T14:53:32.654Z,1x6MKkjmT9,1
2015-10-26T01:15:51.235Z,mKshwzDaIk,_User$3sUG6wdtF7,2017-09-18T19:33:29.253Z,E9CkqllAYJ,13
2016-08-22T19:30:41.143Z,mLHrfhbGeq,_User$q9br4PYLAz,2017-09-01T18:44:33.872Z,ojyfcrXRJv,5
2016-07-29T19:25:35.145Z,mLPtcYzxfL,_User$H6AQYnIPzJ,2016-07-29T19:25:35.145Z,PjGsPnT2uW,0
2016-11-02T18:55:11.478Z,mOA8MXRsnZ,_User$Knd6LTha8i,2017-09-18T18:43:57.519Z,ulSbV69DPV,1
2015-10-26T01:15:44.455Z,mOT3Uvs9sT,_User$upXzUmFryj,2017-07-11T20:48:53.309Z,BSATibaRvR,6
2016-07-27T20:30:49.927Z,mPHjw0JWvy,_User$j0CCKrcw4O,2017-09-22T00:03:52.200Z,piDcVtIDDq,3
2016-01-18T19:10:58.490Z,mPemiiKP8X,_User$PfEQRCbaxW,2017-09-21T00:53:59.077Z,FIr4iWfIFD,23
2016-08-01T15:48:01.486Z,mRjFB7cWVR,_User$yPo7dF0eLQ,2016-08-01T15:48:01.486Z,ZGRA1B0ojW,0
2016-08-10T19:57:53.463Z,mSdpzFbgRp,_User$LCiS0wbYIv,2017-10-05T20:20:08.190Z,bCIhcoh65I,8
2016-06-02T14:11:50.873Z,mTSHn4KXaE,_User$SpxNriG3Wk,2016-06-02T14:11:50.873Z,aMnyzn8Xcw,0
2015-10-26T01:16:01.045Z,mZOrdrq0Wo,_User$motdwAuCVQ,2017-09-01T18:50:32.255Z,aznLxLaOXx,1
2016-03-18T22:32:09.684Z,maG74o1fA8,_User$EMJ8swqMCM,2016-03-18T22:32:09.684Z,JOBuerTHRi,0
2016-08-12T14:28:24.860Z,maJfVaUwv3,_User$C3CN4Wy1sa,2016-08-12T14:28:24.860Z,A09a9UDqW5,0
2016-03-18T19:14:36.030Z,md9onQV1LG,_User$yPo7dF0eLQ,2016-03-18T19:14:36.030Z,ZGRA1B0ojW,0
2015-11-25T17:58:12.956Z,mdfwWR9xMK,_User$lXg5TmU5Mz,2017-06-12T15:25:22.845Z,Frf38DSxPm,6
2016-08-10T23:10:50.218Z,meVdfxoYZN,_User$eg17wgXZl7,2017-06-12T15:25:21.443Z,Frf38DSxPm,4
2016-02-17T00:27:00.404Z,mlukucdmwf,_User$mxPTtHq1G2,2017-05-17T17:08:43.611Z,R4cmD3rRYj,13
2016-04-18T21:55:57.780Z,mlxTxsrfg7,_User$rRvej4od5m,2016-04-18T21:55:57.780Z,RGyHOq0gp5,0
2016-07-27T20:11:35.624Z,mmRrKay9Gg,_User$JEtnluxdms,2016-07-27T20:11:35.624Z,GAIDtGmnrH,0
2015-11-25T18:57:53.783Z,mnWUY7wx58,_User$IEVuSdRTkO,2017-09-18T18:50:01.387Z,uazz0NpToK,6
2016-01-07T13:28:16.727Z,mnuaa4vYuH,_User$UbH8iToBhQ,2017-05-04T19:49:12.104Z,HCiAI0z8vv,20
2016-09-05T14:43:56.957Z,mofMauISAZ,_User$dy08v822DS,2016-09-05T14:43:56.957Z,9qDtXKXV3V,0
2016-05-23T15:11:37.887Z,mpR7uRxP7U,_User$G0pXtZk3ZM,2016-05-23T15:11:37.887Z,2qa94oPFCY,0
2016-08-10T19:58:21.681Z,msJAF3yaFW,_User$KV1StzIfp0,2017-05-02T16:41:30.427Z,KRiSSjTrge,2
2016-08-17T20:55:34.520Z,muESquOzVF,_User$q9br4PYLAz,2017-09-01T18:44:33.884Z,ojyfcrXRJv,5
2016-09-05T14:21:52.161Z,mvftfrUn4r,_User$nGQtzmQY5B,2016-09-05T14:21:52.161Z,ZGRA1B0ojW,0
2015-10-26T01:16:11.445Z,mx57VkuHue,_User$XJC35F3aJv,2017-10-03T18:24:39.897Z,V6nKESnPkG,0
2016-06-07T18:01:14.269Z,mxSK008qLo,_User$kLzw14IaRN,2017-09-18T18:44:09.991Z,riKYKmDsHV,7
2015-10-26T01:15:45.030Z,mxW5W5Zu6p,_User$Ug6DOty0AY,2016-12-05T14:59:39.046Z,ccrrWjrMni,11
2016-05-04T16:40:16.230Z,myalvtUnKn,_User$v5pzpPhfQ0,2016-05-04T16:40:16.230Z,nyZFAmD0vT,0
2016-03-02T23:27:10.406Z,n2SkriAJRm,_User$tJKZxISKQ9,2017-08-30T14:39:40.909Z,Zv1VGJcckw,1
2016-04-18T15:17:01.385Z,n2WHdCyNfo,_User$BuBx2PNe8c,2017-09-18T18:47:31.585Z,EAoK88E9U0,6
2016-07-27T20:36:11.643Z,n44BKHUhU9,_User$F2QUiHaemg,2016-07-27T20:36:11.643Z,U8F8AVYsv7,0
2015-10-26T01:15:53.177Z,n5dXatce0U,_User$P85eEH5ldS,2016-04-06T02:44:47.997Z,tHrZ4x862i,0
2016-04-18T20:23:48.838Z,n7UENLfY3r,_User$NwogKIiysi,2017-10-12T16:58:16.524Z,piDqBUPNwr,20
